,Response_Date,Day,Response_Time,Week,Time_Bucket,Agency_Type,Incident_Type,Problem,Cross_Street_Inter,Latitude,Longitude,Primary Police Dept,Place Name Census,General_Location
4324,2023-08-17,Thursday,22:55,33,6,Law Enforcement,B-Bravo-Law,Arrested Adult,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
4325,2023-08-18,Friday,04:00,33,2,Law Enforcement,unknown,unknown,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4326,2023-08-18,Friday,04:33,33,2,Law Enforcement,unknown,unknown,N Sherman Ave  at  Erie Ct,43.103358,-89.363992,MAPV-Maple Bluff Village,Maple Bluff,Edge
4327,2023-08-18,Friday,04:33,33,2,Law Enforcement,B-Bravo-Law,Recovd Stolen-Outside Agency,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
4328,2023-08-18,Friday,09:05,33,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
4329,2023-08-18,Friday,11:38,33,3,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4330,2023-08-18,Friday,16:50,33,5,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4331,2023-08-18,Friday,18:40,33,5,Ems Fire,Ems - Charlie - Medical,26C2-Sick/Abnorm Breath,Summit Rd at Butternut Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
4332,2023-08-18,Friday,18:42,33,5,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Summit Rd at Butternut Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
4333,2023-08-18,Friday,23:35,33,6,Law Enforcement,C-Charlie-Law,Disabled Vehicle,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
4334,2023-08-19,Saturday,01:17,33,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4335,2023-08-19,Saturday,02:05,33,1,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St at Lakewood Garden Ln,43.093294,-89.363614,MADC-Madison City,Madison,Outside
4336,2023-08-19,Saturday,07:03,33,2,Law Enforcement,C-Charlie-Law,Check Property,Lakewood Blvd at Wilder Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
4337,2023-08-19,Saturday,07:26,33,2,Law Enforcement,unknown,unknown,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
4338,2023-08-19,Saturday,09:47,33,3,Law Enforcement,C-Charlie-Law,Check Property,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
4339,2023-08-19,Saturday,11:31,33,3,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4340,2023-08-19,Saturday,14:36,33,4,Law Enforcement,B-Bravo-Law,Traffic Incident-Past,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4341,2023-08-19,Saturday,19:53,33,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Forster Dr at Sheridan Dr,43.131665,-89.374536,MADC-Madison City,Madison,Outside
4342,2023-08-19,Saturday,19:56,33,6,Law Enforcement,D-Delta-Law,911 Disconnect,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4343,2023-08-19,Saturday,20:07,33,6,Law Enforcement,unknown,unknown,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4344,2023-08-20,Sunday,00:40,33,1,Law Enforcement,D-Delta-Law,911 Abandoned,Warner Dr at Bayside Dr,43.10383,-89.366478,MAPV-Maple Bluff Village,Maple Bluff,Interior
4345,2023-08-20,Sunday,00:53,33,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Bassett St at Marion St,43.070854,-89.394733,MADC-Madison City,Madison,Outside
4346,2023-08-20,Sunday,02:00,33,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4347,2023-08-20,Sunday,06:43,33,2,Law Enforcement,B-Bravo-Law,Damage To Property,Lakewood Blvd  at  Farwell Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
4348,2023-08-20,Sunday,08:03,33,3,Law Enforcement,C-Charlie-Law,Check Property,Butternut Rd at Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
4349,2023-08-20,Sunday,09:21,33,3,Law Enforcement,C-Charlie-Law,Check Property,Burrows Rd at Old Shore Rd,43.102796,-89.3653,MAPV-Maple Bluff Village,Madison,Outside
4350,2023-08-20,Sunday,09:31,33,3,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
4351,2023-08-20,Sunday,10:02,33,3,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Kensington Dr,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
4352,2023-08-20,Sunday,10:24,33,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
4353,2023-08-20,Sunday,16:36,33,5,Law Enforcement,A-Alpha-Law,Private Parking,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4354,2023-08-20,Sunday,20:02,33,6,Law Enforcement,B-Bravo-Law,Animal-Disturbance,Magdeline Dr at Farwell Dr,43.114445,-89.378445,MAPV-Maple Bluff Village,Maple Bluff,Interior
4355,2023-08-21,Monday,00:07,34,1,Law Enforcement,B-Bravo-Law,Arrested Adult,Commercial Ave  at  Packers Ave,43.106834,-89.354733,MADC-Madison City,Madison,Outside
4356,2023-08-21,Monday,07:04,34,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4357,2023-08-21,Monday,07:19,34,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4358,2023-08-21,Monday,07:30,34,2,Law Enforcement,C-Charlie-Law,Check Property,Old Shore Rd at Lakewood Blvd,43.105264,-89.36653,MAPV-Maple Bluff Village,Maple Bluff,Interior
4359,2023-08-21,Monday,07:49,34,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4360,2023-08-21,Monday,09:10,34,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4361,2023-08-21,Monday,12:34,34,4,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4362,2023-08-21,Monday,23:53,34,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Roth St at Maple Wood Ln,43.114241,-89.363788,MADC-Madison City,Madison,Outside
4363,2023-08-22,Tuesday,07:02,34,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4364,2023-08-22,Tuesday,07:12,34,2,Law Enforcement,C-Charlie-Law,Check Property,Old Shore Rd at Lakewood Blvd,43.105264,-89.36653,MAPV-Maple Bluff Village,Maple Bluff,Interior
4365,2023-08-22,Tuesday,07:38,34,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4366,2023-08-22,Tuesday,14:51,34,4,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Summit Rd at Magdeline Dr,43.115547,-89.379666,MAPV-Maple Bluff Village,Maple Bluff,Interior
4367,2023-08-22,Tuesday,17:15,34,5,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4368,2023-08-23,Wednesday,05:57,34,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4369,2023-08-23,Wednesday,06:17,34,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4370,2023-08-23,Wednesday,06:28,34,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4371,2023-08-23,Wednesday,14:54,34,4,Law Enforcement,A-Alpha-Law,Street Parking,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4372,2023-08-23,Wednesday,19:43,34,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Roth St at Maple Wood Ln,43.114241,-89.363788,MADC-Madison City,Madison,Outside
4373,2023-08-24,Thursday,02:19,34,1,Law Enforcement,A-Alpha-Law,Street Parking,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4374,2023-08-24,Thursday,06:36,34,2,Law Enforcement,D-Delta-Law,911 Open Line,Cambridge Rd at Kensington Dr,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
4375,2023-08-24,Thursday,06:47,34,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4376,2023-08-24,Thursday,07:18,34,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4377,2023-08-24,Thursday,11:31,34,3,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4378,2023-08-24,Thursday,11:58,34,3,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4379,2023-08-24,Thursday,14:08,34,4,Ems Fire,Fire - Charlie,52C4-Alarm /Multiresident,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4380,2023-08-24,Thursday,14:08,34,4,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4381,2023-08-24,Thursday,14:16,34,4,Ems Fire,Fire - Charlie,52C4-Alarm /Multiresident,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4382,2023-08-24,Thursday,14:16,34,4,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4383,2023-08-24,Thursday,14:19,34,4,Ems Fire,Fire - Charlie,52C4-Alarm /Multiresident,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4384,2023-08-24,Thursday,14:19,34,4,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4385,2023-08-24,Thursday,14:28,34,4,Ems Fire,Fire - Charlie,52C4-Alarm /Multiresident,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4386,2023-08-24,Thursday,14:28,34,4,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4387,2023-08-24,Thursday,15:44,34,4,Ems Fire,10 Deltas,10D1-Chestpain/Not Alert,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
4388,2023-08-24,Thursday,15:45,34,4,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
4389,2023-08-24,Thursday,20:42,34,6,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
4390,2023-08-24,Thursday,20:45,34,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Superior St  at  Commercial Ave,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
4391,2023-08-25,Friday,09:21,34,3,Law Enforcement,A-Alpha-Law,Follow Up,Koster St at Sunny Meade Ln,43.044781,-89.387168,MADC-Madison City,Madison,Outside
4392,2023-08-25,Friday,12:54,34,4,Law Enforcement,unknown,unknown,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
4393,2023-08-25,Friday,12:57,34,4,Ems Fire,Fire - Alpha/Omega,53A6-Citasst/Unknownsituation,Fisk Pl at Farwell Dr,43.113738,-89.372126,MAPV-Maple Bluff Village,Maple Bluff,Interior
4394,2023-08-25,Friday,12:57,34,4,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Fisk Pl at Farwell Dr,43.113738,-89.372126,MAPV-Maple Bluff Village,Maple Bluff,Interior
4395,2023-08-25,Friday,13:11,34,4,Law Enforcement,C-Charlie-Law,Trespass Complaint,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4396,2023-08-25,Friday,17:03,34,5,Law Enforcement,D-Delta-Law,Traffic Complaint,Oxford Pl at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
4397,2023-08-25,Friday,17:14,34,5,Law Enforcement,B-Bravo-Law,Arrested Adult,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4398,2023-08-25,Friday,22:56,34,6,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4399,2023-08-25,Friday,23:16,34,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Fuller Dr,43.098248,-89.368252,MAPV-Maple Bluff Village,Maple Bluff,Edge
4400,2023-08-25,Friday,23:50,34,6,Law Enforcement,O-Omega-Law,Information (Law),W Johnson St  at  N Bassett St,43.072271,-89.393532,MADC-Madison City,Madison,Outside
4401,2023-08-26,Saturday,02:41,34,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4402,2023-08-26,Saturday,23:06,34,6,Ems Fire,Ems - Single Unit,26A11-Sick/Vomiting,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
4403,2023-08-26,Saturday,23:08,34,6,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
4404,2023-08-27,Sunday,01:24,34,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,I94 at Missouri Rd,43.108675,-89.094904,MEDT-Medina Town,Deerfield,Outside
4405,2023-08-27,Sunday,02:20,34,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Packers Ave  at  Darwin Rd,43.128945,-89.355147,MADC-Madison City,Madison,Outside
4406,2023-08-27,Sunday,10:52,34,3,Law Enforcement,C-Charlie-Law,Check Property,Butternut Rd at Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
4407,2023-08-27,Sunday,11:03,34,3,Law Enforcement,C-Charlie-Law,Check Property,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
4408,2023-08-27,Sunday,11:39,34,3,Law Enforcement,B-Bravo-Law,Burglary-Nonresidence,Warner Dr at Harbort Dr,43.101562,-89.365307,MAPV-Maple Bluff Village,Maple Bluff,Interior
4409,2023-08-27,Sunday,13:44,34,4,Ems Fire,Fire - Alpha/Omega,53A5U-Citasst/Otherservicecall,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4410,2023-08-27,Sunday,13:44,34,4,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4411,2023-08-27,Sunday,16:25,34,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Woodland Cir  at  Cambridge Rd,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
4412,2023-08-27,Sunday,16:41,34,5,Law Enforcement,D-Delta-Law,Traffic Complaint,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4413,2023-08-27,Sunday,23:03,34,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4414,2023-08-27,Sunday,23:15,34,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Wyldewood Dr  at  Almo Ave,43.120304,-89.367291,MADC-Madison City,Madison,Outside
4415,2023-08-28,Monday,00:02,35,1,Law Enforcement,C-Charlie-Law,Check Person,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
4416,2023-08-28,Monday,02:37,35,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
4417,2023-08-28,Monday,03:30,35,1,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  N Baldwin St,43.08949,-89.36908,MADC-Madison City,Madison,Outside
4418,2023-08-28,Monday,06:18,35,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4419,2023-08-28,Monday,06:24,35,2,Law Enforcement,O-Omega-Law,Information (Law),Butternut Rd at Bay Ave,43.118271,-89.378931,MAPV-Maple Bluff Village,Maple Bluff,Interior
4420,2023-08-28,Monday,06:30,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4421,2023-08-28,Monday,06:36,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4422,2023-08-28,Monday,06:52,35,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4423,2023-08-28,Monday,07:43,35,2,Ems Fire,Ems - Charlie - Medical,31C1-Uncon/Faint/Alrtabnrmbrth,Bayside Dr at Burrows Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
4424,2023-08-28,Monday,07:44,35,2,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Bayside Dr at Burrows Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
4425,2023-08-28,Monday,10:37,35,3,Law Enforcement,D-Delta-Law,Traffic Complaint,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4426,2023-08-28,Monday,12:48,35,4,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4427,2023-08-28,Monday,13:05,35,4,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4428,2023-08-28,Monday,16:48,35,5,Law Enforcement,A-Alpha-Law,Found Property,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
4429,2023-08-28,Monday,16:53,35,5,Ems Fire,Ems - Delta - Medical,2D2-Allergies/Diffspeak/Brth,Lakewood Blvd at Wilder Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
4430,2023-08-28,Monday,16:54,35,5,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Lakewood Blvd at Wilder Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
4431,2023-08-28,Monday,16:56,35,5,Law Enforcement,unknown,unknown,Farwell Dr at Newcastle Way,43.113867,-89.373646,MAPV-Maple Bluff Village,Maple Bluff,Interior
4432,2023-08-28,Monday,22:41,35,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
4433,2023-08-29,Tuesday,03:16,35,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Burke Ave  at  N Fair Oaks Ave,43.107847,-89.33059,MADC-Madison City,Madison,Outside
4434,2023-08-29,Tuesday,07:04,35,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4435,2023-08-29,Tuesday,07:18,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4436,2023-08-29,Tuesday,09:59,35,3,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4437,2023-08-29,Tuesday,11:49,35,3,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4438,2023-08-29,Tuesday,23:55,35,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  N Thornton Ave,43.092676,-89.366965,MADC-Madison City,Madison,Outside
4439,2023-08-30,Wednesday,01:35,35,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave  at  Wright St,43.113136,-89.330455,MADC-Madison City,Madison,Outside
4440,2023-08-30,Wednesday,06:06,35,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
4441,2023-08-30,Wednesday,06:43,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4442,2023-08-30,Wednesday,06:47,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
4443,2023-08-30,Wednesday,06:59,35,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4444,2023-08-30,Wednesday,08:00,35,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
4445,2023-08-30,Wednesday,10:45,35,3,Law Enforcement,D-Delta-Law,Alarm,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
4446,2023-08-30,Wednesday,12:06,35,4,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
4447,2023-08-30,Wednesday,17:18,35,5,Law Enforcement,D-Delta-Law,Alarm,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
4448,2023-08-30,Wednesday,23:59,35,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  E Johnson St,43.093294,-89.363614,MADC-Madison City,Madison,Outside
4449,2023-08-31,Thursday,06:11,35,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
